Country,Date,cases,deaths,id
Guinea,8/29/2014,1296,860,ebola
Guinea,9/5/2014,1624,1031,ebola
Guinea,9/8/2014,1724,1106,ebola
Guinea,9/12/2014,1722,1110,ebola
Guinea,9/16/2014,1872,1186,ebola
Guinea,9/18/2014,1884,1197,ebola
Guinea,9/22/2014,2016,1259,ebola
Guinea,9/24/2014,2044,1265,ebola
Guinea,9/26/2014,2148,1291,ebola
Guinea,10/1/2014,2314,1415,ebola
Guinea,10/3/2014,2398,1478,ebola
Guinea,10/8/2014,2596,1534,ebola
Guinea,10/10/2014,2700,1556,ebola
Guinea,10/15/2014,2944,1686,ebola
Guinea,10/17/2014,3038,1724,ebola
Guinea,10/22/2014,3080,1807,ebola
Guinea,10/25/2014,3106,1852,ebola
Guinea,10/29/2014,3812,997,ebola
Guinea,10/31/2014,3334,1018,ebola
Guinea,11/5/2014,3462,2082,ebola
Guinea,11/7/2014,3520,2108,ebola
Guinea,11/12/2014,3756,2284,ebola
Guinea,11/14/2014,3838,2332,ebola
Guinea,11/19/2014,3942,2384,ebola
Guinea,11/21/2014,4094,2428,ebola
Guinea,11/26/2014,4268,2520,ebola
Guinea,12/1/2014,4310,2624,ebola
Guinea,12/3/2014,4328,2654,ebola
Guinea,12/10/2014,4584,2856,ebola
Guinea,12/15/2014,4788,3036,ebola
Guinea,12/17/2014,4832,3050,ebola
Guinea,12/22/2014,5142,3172,ebola
Guinea,12/23/2014,5194,3214,ebola
Guinea,12/24/2014,5194,3214,ebola
Guinea,12/26/2014,5260,3308,ebola
Guinea,12/29/2014,5390,3394,ebola
Guinea,12/30/2014,5412,3416,ebola
Guinea,12/31/2014,5414,3418,ebola
Guinea,1/2/2015,5460,3478,ebola
Guinea,1/5/2015,5540,3535,ebola
Guinea,1/6/2015,5550,3562,ebola
Guinea,1/7/2015,5550,3562,ebola
Guinea,1/8/2015,5552,3572,ebola
Guinea,1/9/2015,5586,3594,ebola
Guinea,1/12/2015,5598,3614,ebola
Guinea,1/13/2015,5598,3614,ebola
Guinea,1/14/2015,5612,3628,ebola
Guinea,1/15/2015,5634,3642,ebola
Guinea,1/16/2015,5650,3658,ebola
Guinea,1/19/2015,5746,3750,ebola
Guinea,1/20/2015,5742,3752,ebola
Guinea,1/21/2015,5742,3752,ebola
Guinea,1/22/2015,5746,3758,ebola
Guinea,1/23/2015,5746,3760,ebola
Guinea,1/26/2015,5818,3812,ebola
Guinea,1/27/2015,5834,3820,ebola
Guinea,1/28/2015,5834,3820,ebola
Guinea,1/29/2015,5842,3822,ebola
Guinea,1/30/2015,5840,3826,ebola
Guinea,2/2/2015,5918,3874,ebola
Guinea,2/3/2015,5950,3888,ebola
Guinea,2/4/2015,5950,3888,ebola
Guinea,2/5/2015,5972,3894,ebola
Guinea,2/6/2015,5976,3914,ebola
Guinea,2/10/2015,6088,3990,ebola
Guinea,2/11/2015,6088,3990,ebola
Guinea,2/12/2015,6136,4036,ebola
Guinea,2/13/2015,6162,4064,ebola
Guinea,2/16/2015,6202,4104,ebola
Guinea,2/17/2015,6216,4114,ebola
Guinea,2/18/2015,6216,4114,ebola
Guinea,2/19/2015,6230,4134,ebola
Guinea,2/20/2015,6240,4144,ebola
Guinea,2/23/2015,6310,4172,ebola
Guinea,2/25/2015,6310,4182,ebola
Guinea,2/26/2015,6350,4202,ebola
Guinea,2/27/2015,6380,4226,ebola
Guinea,3/2/2015,6410,4254,ebola
Guinea,3/4/2015,6410,4254,ebola
Guinea,3/5/2015,6474,4282,ebola
Guinea,3/6/2015,6496,4294,ebola
Guinea,3/10/2015,6570,4340,ebola
Guinea,3/11/2015,6570,4340,ebola
Guinea,3/12/2015,6660,4374,ebola
Guinea,3/13/2015,6662,4384,ebola
Guinea,3/16/2015,6746,4432,ebola
Guinea,3/17/2015,6778,4448,ebola
Guinea,3/18/2015,6778,4448,ebola
Guinea,3/20/2015,6808,4482,ebola
Guinea,3/23/2015,6840,4522,ebola
Guinea,3/24/2015,6858,4526,ebola
Guinea,3/25/2015,6858,4526,ebola
Guinea,3/26/2015,6918,4546,ebola
Guinea,3/27/2015,6932,4552,ebola
Guinea,4/7/2015,7030,4666,ebola
Guinea,4/9/2015,7030,4670,ebola
Guinea,4/13/2015,7082,4684,ebola
Guinea,4/14/2015,7096,4692,ebola
Guinea,4/15/2015,7096,4692,ebola
Guinea,4/16/2015,7132,4696,ebola
Guinea,4/17/2015,7138,4702,ebola
Guinea,4/20/2015,7130,4714,ebola
Guinea,4/21/2015,7130,4716,ebola
Guinea,4/22/2015,7130,4716,ebola
Guinea,4/23/2015,7136,4724,ebola
Guinea,4/24/2015,7152,4730,ebola
Guinea,4/27/2015,7170,4748,ebola
Guinea,4/28/2015,7168,4754,ebola
Guinea,4/30/2015,7162,4762,ebola
Guinea,5/1/2015,7156,4766,ebola
Guinea,5/4/2015,7182,4770,ebola
Guinea,5/5/2015,7178,4772,ebola
Guinea,5/6/2015,7178,4772,ebola
Guinea,5/7/2015,7184,4774,ebola
Guinea,5/8/2015,7184,4774,ebola
Guinea,5/11/2015,7198,4782,ebola
Guinea,5/12/2015,7194,4784,ebola
Guinea,5/13/2015,7198,4782,ebola
Guinea,5/14/2015,7230,4798,ebola
Guinea,5/15/2015,7238,4802,ebola
Guinea,5/18/2015,7252,4810,ebola
Guinea,5/19/2015,7270,4814,ebola
Guinea,5/20/2015,7266,4814,ebola
Guinea,5/21/2015,7298,4818,ebola
Guinea,5/22/2015,7294,4824,ebola
Guinea,5/25/2015,7280,4836,ebola
Guinea,5/26/2015,7282,4840,ebola
Guinea,5/27/2015,7282,4840,ebola
Guinea,5/28/2015,7278,4846,ebola
Guinea,5/29/2015,7288,4850,ebola
Guinea,6/1/2015,7306,4856,ebola
Guinea,6/2/2015,7304,4858,ebola
Guinea,6/3/2015,7304,4858,ebola
Guinea,6/4/2015,7314,4862,ebola
Guinea,6/5/2015,7328,4862,ebola
Guinea,6/8/2015,7338,4870,ebola
Guinea,6/9/2015,7340,4874,ebola
Guinea,6/10/2015,7340,4874,ebola
Guinea,6/11/2015,7348,4880,ebola
Guinea,6/12/2015,7354,4880,ebola
Guinea,6/15/2015,7354,4886,ebola
Guinea,6/16/2015,7356,4888,ebola
Guinea,6/17/2015,7348,4888,ebola
Guinea,6/18/2015,7350,4890,ebola
Guinea,6/19/2015,7348,4892,ebola
Guinea,6/22/2015,7396,4912,ebola
Guinea,6/23/2015,7436,4946,ebola
Guinea,6/24/2015,7436,4946,ebola
Guinea,6/25/2015,7436,4960,ebola
Guinea,6/26/2015,7440,4960,ebola
Guinea,6/29/2015,7448,4964,ebola
Guinea,6/30/2015,7458,4964,ebola
Guinea,7/1/2015,7458,4964,ebola
Guinea,7/2/2015,7490,4980,ebola
Guinea,7/3/2015,7500,4984,ebola
Guinea,7/6/2015,7488,4996,ebola
Guinea,7/7/2015,7496,4998,ebola
Guinea,7/8/2015,7496,4998,ebola
Guinea,7/9/2015,7488,5010,ebola
Guinea,7/10/2015,7502,5010,ebola
Guinea,7/13/2015,7508,5012,ebola
Guinea,7/14/2015,7520,5012,ebola
Guinea,7/15/2015,7520,5012,ebola
Guinea,7/16/2015,7524,5012,ebola
Guinea,7/17/2015,7540,5018,ebola
Guinea,7/20/2015,7568,5022,ebola
Guinea,7/21/2015,7566,5024,ebola
Guinea,7/22/2015,7566,5024,ebola
Guinea,7/23/2015,7576,5032,ebola
Guinea,7/24/2015,7574,5034,ebola
Guinea,7/27/2015,7584,5038,ebola
Guinea,7/28/2015,7572,5040,ebola
Guinea,7/29/2015,7572,5040,ebola
Guinea,7/30/2015,7570,5042,ebola
Guinea,7/31/2015,7562,5042,ebola
Guinea,8/3/2015,7572,5044,ebola
Guinea,8/4/2015,7568,5044,ebola
Guinea,8/5/2015,7568,5044,ebola
Guinea,8/6/2015,7584,5048,ebola
Guinea,8/7/2015,7590,5048,ebola
Guinea,8/10/2015,7582,5048,ebola
Guinea,8/11/2015,7574,5048,ebola
Guinea,8/12/2015,7574,5048,ebola
Guinea,8/13/2015,7584,5048,ebola
Guinea,8/14/2015,7582,5048,ebola
Guinea,8/17/2015,7580,5048,ebola
Guinea,8/18/2015,7572,5048,ebola
Guinea,8/19/2015,7572,5048,ebola
Guinea,8/20/2015,7584,5052,ebola
Guinea,8/21/2015,7590,5052,ebola
Guinea,8/24/2015,7580,5054,ebola
Guinea,8/25/2015,7584,5054,ebola
Guinea,8/26/2015,7584,5054,ebola
Guinea,8/27/2015,7594,5056,ebola
Guinea,8/28/2015,7594,5056,ebola
Guinea,8/31/2015,7580,5056,ebola
Guinea,9/1/2015,7584,5058,ebola
Guinea,9/2/2015,7584,5058,ebola
Guinea,9/3/2015,7584,5058,ebola
Guinea,9/4/2015,7584,5058,ebola
Guinea,9/7/2015,7586,5060,ebola
Guinea,9/8/2015,7584,5060,ebola
Guinea,9/9/2015,7584,5060,ebola
Guinea,9/10/2015,7582,5060,ebola
Guinea,9/11/2015,7582,5060,ebola
Guinea,9/14/2015,7586,5060,ebola
Guinea,9/15/2015,7584,5060,ebola
Guinea,9/16/2015,7584,5060,ebola
Guinea,9/17/2015,7588,5060,ebola
Guinea,9/18/2015,7588,5062,ebola
Guinea,9/21/2015,7594,5064,ebola
Guinea,9/22/2015,7600,5064,ebola
Guinea,9/23/2015,7600,5064,ebola
Guinea,9/24/2015,7602,5066,ebola
Guinea,9/25/2015,7594,5066,ebola
Guinea,9/28/2015,7610,5066,ebola
Guinea,9/29/2015,7610,5066,ebola
Guinea,9/30/2015,7610,5066,ebola
Guinea,10/1/2015,7616,5066,ebola
Guinea,10/2/2015,7618,5066,ebola
Guinea,10/5/2015,7608,5068,ebola
Guinea,10/6/2015,7608,5068,ebola
Guinea,10/7/2015,7608,5068,ebola
Guinea,10/8/2015,7598,5068,ebola
Guinea,10/9/2015,7600,5068,ebola
Guinea,10/13/2015,7600,5068,ebola
Guinea,10/15/2015,7604,5068,ebola
Guinea,10/16/2015,7608,5070,ebola
Guinea,10/20/2015,7606,5070,ebola
Guinea,10/22/2015,7602,5070,ebola
Guinea,10/23/2015,7602,5070,ebola
Guinea,10/26/2015,7608,5070,ebola
Guinea,10/27/2015,7612,5070,ebola
Guinea,10/29/2015,7616,5072,ebola
Guinea,10/30/2015,7616,5072,ebola
Guinea,11/3/2015,7620,5072,ebola
Guinea,11/5/2015,7610,5072,ebola
Guinea,11/6/2015,7610,5072,ebola
Guinea,11/10/2015,7610,5072,ebola
Guinea,11/11/2015,7610,5072,ebola
Guinea,11/12/2015,7610,5072,ebola
Guinea,11/16/2015,7610,5072,ebola
Guinea,11/17/2015,7608,5072,ebola
Guinea,11/20/2015,7608,5072,ebola
Guinea,11/24/2015,7608,5072,ebola
Guinea,11/26/2015,7608,5072,ebola
Guinea,12/1/2015,7608,5072,ebola
Guinea,12/2/2015,7608,5072,ebola
Guinea,12/3/2015,7610,5072,ebola
Guinea,12/9/2015,7608,5072,ebola
Guinea,12/10/2015,7608,5072,ebola
Guinea,12/11/2015,7608,5072,ebola
Guinea,12/15/2015,7614,5072,ebola
Guinea,12/16/2015,7614,5072,ebola
Guinea,12/17/2015,7610,5072,ebola
Guinea,12/22/2015,7608,5072,ebola
Guinea,12/23/2015,7608,5072,ebola
Guinea,12/29/2015,7608,5072,ebola
Guinea,3/23/2016,7608,5072,ebola
Italy,5/14/2015,2,0,ebola
Italy,5/15/2015,2,0,ebola
Italy,5/18/2015,2,0,ebola
Italy,5/19/2015,2,0,ebola
Italy,5/20/2015,2,0,ebola
Italy,5/21/2015,2,0,ebola
Italy,5/22/2015,2,0,ebola
Italy,5/25/2015,2,0,ebola
Italy,5/26/2015,2,0,ebola
Italy,5/27/2015,2,0,ebola
Italy,5/28/2015,2,0,ebola
Italy,5/29/2015,2,0,ebola
Italy,6/1/2015,2,0,ebola
Italy,6/2/2015,2,0,ebola
Italy,6/3/2015,2,0,ebola
Italy,6/4/2015,2,0,ebola
Italy,6/5/2015,2,0,ebola
Italy,6/8/2015,2,0,ebola
Italy,6/9/2015,2,0,ebola
Italy,6/10/2015,2,0,ebola
Italy,6/11/2015,2,0,ebola
Italy,6/12/2015,2,0,ebola
Italy,6/15/2015,2,0,ebola
Italy,6/16/2015,2,0,ebola
Italy,6/17/2015,2,0,ebola
Italy,6/18/2015,2,0,ebola
Italy,6/19/2015,2,0,ebola
Italy,6/22/2015,2,0,ebola
Italy,6/23/2015,2,0,ebola
Italy,6/24/2015,2,0,ebola
Italy,6/25/2015,2,0,ebola
Italy,6/26/2015,2,0,ebola
Italy,6/29/2015,2,0,ebola
Italy,6/30/2015,2,0,ebola
Italy,7/1/2015,2,0,ebola
Italy,7/2/2015,2,0,ebola
Italy,7/3/2015,2,0,ebola
Italy,7/6/2015,2,0,ebola
Italy,7/7/2015,2,0,ebola
Italy,7/8/2015,2,0,ebola
Italy,7/9/2015,2,0,ebola
Italy,7/10/2015,2,0,ebola
Italy,7/13/2015,2,0,ebola
Italy,7/14/2015,2,0,ebola
Italy,7/15/2015,2,0,ebola
Italy,7/16/2015,2,0,ebola
Italy,7/17/2015,2,0,ebola
Italy,7/20/2015,2,0,ebola
Italy,7/21/2015,2,0,ebola
Italy,7/22/2015,2,0,ebola
Italy,7/23/2015,2,0,ebola
Italy,7/24/2015,2,0,ebola
Italy,7/27/2015,2,0,ebola
Italy,7/28/2015,2,0,ebola
Italy,7/29/2015,2,0,ebola
Italy,7/30/2015,2,0,ebola
Italy,7/31/2015,2,0,ebola
Italy,8/3/2015,2,0,ebola
Italy,8/4/2015,2,0,ebola
Italy,8/5/2015,2,0,ebola
Italy,8/6/2015,2,0,ebola
Italy,8/7/2015,2,0,ebola
Italy,8/10/2015,2,0,ebola
Italy,8/11/2015,2,0,ebola
Italy,8/12/2015,2,0,ebola
Italy,8/13/2015,2,0,ebola
Italy,8/14/2015,2,0,ebola
Italy,8/17/2015,2,0,ebola
Italy,8/18/2015,2,0,ebola
Italy,8/19/2015,2,0,ebola
Italy,8/20/2015,2,0,ebola
Italy,8/21/2015,2,0,ebola
Italy,8/24/2015,2,0,ebola
Italy,8/25/2015,2,0,ebola
Italy,8/26/2015,2,0,ebola
Italy,8/27/2015,2,0,ebola
Italy,8/28/2015,2,0,ebola
Italy,8/31/2015,2,0,ebola
Italy,9/1/2015,2,0,ebola
Italy,9/2/2015,2,0,ebola
Italy,9/3/2015,2,0,ebola
Italy,9/4/2015,2,0,ebola
Italy,9/7/2015,2,0,ebola
Italy,9/8/2015,2,0,ebola
Italy,9/9/2015,2,0,ebola
Italy,9/10/2015,2,0,ebola
Italy,9/11/2015,2,0,ebola
Italy,9/14/2015,2,0,ebola
Italy,9/15/2015,2,0,ebola
Italy,9/16/2015,2,0,ebola
Italy,9/17/2015,2,0,ebola
Italy,9/18/2015,2,0,ebola
Italy,9/21/2015,2,0,ebola
Italy,9/22/2015,2,0,ebola
Italy,9/23/2015,2,0,ebola
Italy,9/24/2015,2,0,ebola
Italy,9/25/2015,2,0,ebola
Italy,9/28/2015,2,0,ebola
Italy,9/29/2015,2,0,ebola
Italy,9/30/2015,2,0,ebola
Italy,10/1/2015,2,0,ebola
Italy,10/2/2015,2,0,ebola
Italy,10/5/2015,2,0,ebola
Italy,10/6/2015,2,0,ebola
Italy,10/7/2015,2,0,ebola
Italy,10/8/2015,2,0,ebola
Italy,10/9/2015,2,0,ebola
Italy,10/13/2015,2,0,ebola
Italy,10/15/2015,2,0,ebola
Italy,10/16/2015,2,0,ebola
Italy,10/20/2015,2,0,ebola
Italy,10/22/2015,2,0,ebola
Italy,10/23/2015,2,0,ebola
Italy,10/26/2015,2,0,ebola
Italy,10/27/2015,2,0,ebola
Italy,10/29/2015,2,0,ebola
Italy,10/30/2015,2,0,ebola
Italy,11/3/2015,2,0,ebola
Italy,11/5/2015,2,0,ebola
Italy,11/6/2015,2,0,ebola
Italy,11/10/2015,2,0,ebola
Italy,11/11/2015,2,0,ebola
Italy,11/12/2015,2,0,ebola
Italy,11/16/2015,2,0,ebola
Italy,11/17/2015,2,0,ebola
Italy,11/20/2015,2,0,ebola
Italy,11/24/2015,2,0,ebola
Italy,11/26/2015,2,0,ebola
Italy,12/1/2015,2,0,ebola
Italy,12/2/2015,2,0,ebola
Italy,12/3/2015,2,0,ebola
Italy,12/9/2015,2,0,ebola
Italy,12/10/2015,2,0,ebola
Italy,12/11/2015,2,0,ebola
Italy,12/15/2015,2,0,ebola
Italy,12/16/2015,2,0,ebola
Italy,12/17/2015,2,0,ebola
Italy,12/22/2015,2,0,ebola
Italy,12/23/2015,2,0,ebola
Italy,12/29/2015,2,0,ebola
Italy,3/23/2016,2,0,ebola
Liberia,8/29/2014,2756,1220,ebola
Liberia,9/5/2014,3742,1921,ebola
Liberia,9/8/2014,4092,2152,ebola
Liberia,9/12/2014,4162,2063,ebola
Liberia,9/16/2014,4814,2331,ebola
Liberia,9/18/2014,5430,2608,ebola
Liberia,9/22/2014,6044,2792,ebola
Liberia,9/24/2014,6560,2941,ebola
Liberia,9/26/2014,6916,3245,ebola
Liberia,10/1/2014,7392,3552,ebola
Liberia,10/3/2014,7668,3680,ebola
Liberia,10/8/2014,7848,3929,ebola
Liberia,10/10/2014,8152,4113,ebola
Liberia,10/15/2014,8498,2458,ebola
Liberia,10/17/2014,4262,2484,ebola
Liberia,10/22/2014,9330,4749,ebola
Liberia,10/25/2014,9330,4749,ebola
Liberia,10/29/2014,13070,2413,ebola
Liberia,10/31/2014,13070,2413,ebola
Liberia,11/5/2014,13050,2697,ebola
Liberia,11/7/2014,13238,2766,ebola
Liberia,11/12/2014,13644,2836,ebola
Liberia,11/14/2014,13756,2812,ebola
Liberia,11/19/2014,14138,2964,ebola
Liberia,11/21/2014,14164,2963,ebola
Liberia,11/26/2014,14336,3016,ebola
Liberia,12/1/2014,15270,3145,ebola
Liberia,12/3/2014,15270,3145,ebola
Liberia,12/10/2014,15438,3177,ebola
Liberia,12/15/2014,15594,3290,ebola
Liberia,12/17/2014,15594,3290,ebola
Liberia,12/22/2014,15660,3376,ebola
Liberia,12/23/2014,15660,3376,ebola
Liberia,12/24/2014,15724,3384,ebola
Liberia,12/26/2014,15724,3384,ebola
Liberia,12/29/2014,15954,3413,ebola
Liberia,12/30/2014,15954,3413,ebola
Liberia,12/31/2014,16036,3423,ebola
Liberia,1/2/2015,16036,3423,ebola
Liberia,1/5/2015,16234,3471,ebola
Liberia,1/6/2015,16314,3496,ebola
Liberia,1/7/2015,16314,3496,ebola
Liberia,1/8/2015,16332,3496,ebola
Liberia,1/9/2015,16526,3515,ebola
Liberia,1/12/2015,16556,3515,ebola
Liberia,1/13/2015,16556,3515,ebola
Liberia,1/14/2015,16662,3538,ebola
Liberia,1/15/2015,16724,3556,ebola
Liberia,1/16/2015,16724,3556,ebola
Liberia,1/19/2015,16870,3587,ebola
Liberia,1/20/2015,16956,3605,ebola
Liberia,1/21/2015,16956,3605,ebola
Liberia,1/22/2015,17048,3636,ebola
Liberia,1/23/2015,17048,3636,ebola
Liberia,1/26/2015,17048,3636,ebola
Liberia,1/27/2015,17244,3686,ebola
Liberia,1/28/2015,17244,3686,ebola
Liberia,1/29/2015,17286,3700,ebola
Liberia,1/30/2015,17286,3700,ebola
Liberia,2/2/2015,17336,3710,ebola
Liberia,2/3/2015,17458,3739,ebola
Liberia,2/4/2015,17490,3746,ebola
Liberia,2/5/2015,17490,3746,ebola
Liberia,2/6/2015,17490,3746,ebola
Liberia,2/10/2015,17762,7652,ebola
Liberia,2/11/2015,17762,7652,ebola
Liberia,2/12/2015,17762,7652,ebola
Liberia,2/13/2015,17862,7716,ebola
Liberia,2/16/2015,18014,3900,ebola
Liberia,2/17/2015,18014,3900,ebola
Liberia,2/18/2015,18014,3900,ebola
Liberia,2/19/2015,18192,3947,ebola
Liberia,2/20/2015,18192,3947,ebola
Liberia,2/23/2015,18458,4032,ebola
Liberia,2/25/2015,18476,4037,ebola
Liberia,2/26/2015,18530,4057,ebola
Liberia,2/27/2015,18530,4057,ebola
Liberia,3/2/2015,18530,4057,ebola
Liberia,3/4/2015,18530,4057,ebola
Liberia,3/5/2015,18498,4117,ebola
Liberia,3/6/2015,18498,4117,ebola
Liberia,3/10/2015,18686,4162,ebola
Liberia,3/11/2015,18686,4162,ebola
Liberia,3/12/2015,18686,4162,ebola
Liberia,3/13/2015,18964,4241,ebola
Liberia,3/16/2015,18964,4241,ebola
Liberia,3/17/2015,19052,4264,ebola
Liberia,3/18/2015,19052,4264,ebola
Liberia,3/20/2015,19110,4283,ebola
Liberia,3/23/2015,19186,4296,ebola
Liberia,3/24/2015,19204,4301,ebola
Liberia,3/25/2015,19204,4301,ebola
Liberia,3/26/2015,19204,4301,ebola
Liberia,3/27/2015,19204,4301,ebola
Liberia,4/7/2015,19724,4408,ebola
Liberia,4/9/2015,19724,4408,ebola
Liberia,4/13/2015,19724,4408,ebola
Liberia,4/14/2015,19724,4408,ebola
Liberia,4/15/2015,20084,4486,ebola
Liberia,4/16/2015,20084,4486,ebola
Liberia,4/17/2015,20084,4486,ebola
Liberia,4/20/2015,20084,4486,ebola
Liberia,4/21/2015,20084,4486,ebola
Liberia,4/22/2015,20424,4573,ebola
Liberia,4/23/2015,20424,4573,ebola
Liberia,4/24/2015,20424,4573,ebola
Liberia,4/27/2015,20424,4573,ebola
Liberia,4/28/2015,20644,4608,ebola
Liberia,4/30/2015,20644,4608,ebola
Liberia,5/1/2015,20644,4608,ebola
Liberia,5/4/2015,20644,4608,ebola
Liberia,5/5/2015,21014,4691,ebola
Liberia,5/6/2015,21128,4716,ebola
Liberia,5/7/2015,21128,4716,ebola
Liberia,5/8/2015,21128,4716,ebola
Liberia,5/11/2015,21208,4769,ebola
Liberia,5/12/2015,21208,4769,ebola
Liberia,5/13/2015,21208,4769,ebola
Liberia,5/14/2015,21208,4769,ebola
Liberia,5/15/2015,21208,4769,ebola
Liberia,5/18/2015,21332,4806,ebola
Liberia,5/19/2015,21332,4806,ebola
Liberia,5/20/2015,21332,4806,ebola
Liberia,5/21/2015,21332,4806,ebola
Liberia,5/22/2015,21332,4806,ebola
Liberia,5/25/2015,21332,4806,ebola
Liberia,5/26/2015,21332,4806,ebola
Liberia,5/27/2015,21332,4806,ebola
Liberia,5/28/2015,21332,4806,ebola
Liberia,5/29/2015,21332,4806,ebola
Liberia,6/1/2015,21332,4806,ebola
Liberia,6/2/2015,21332,4806,ebola
Liberia,6/3/2015,21332,4806,ebola
Liberia,6/4/2015,21332,4806,ebola
Liberia,6/5/2015,21332,4806,ebola
Liberia,6/8/2015,21332,4806,ebola
Liberia,6/9/2015,21332,4806,ebola
Liberia,6/10/2015,21332,4806,ebola
Liberia,6/11/2015,21332,4806,ebola
Liberia,6/12/2015,21332,4806,ebola
Liberia,6/15/2015,21332,4806,ebola
Liberia,6/16/2015,21332,4806,ebola
Liberia,6/17/2015,21332,4806,ebola
Liberia,6/18/2015,21332,4806,ebola
Liberia,6/19/2015,21332,4806,ebola
Liberia,6/22/2015,21332,4806,ebola
Liberia,6/23/2015,21332,4806,ebola
Liberia,6/24/2015,21332,4806,ebola
Liberia,6/25/2015,21332,4806,ebola
Liberia,6/26/2015,21332,4806,ebola
Liberia,6/29/2015,21332,4806,ebola
Liberia,6/30/2015,21332,4806,ebola
Liberia,7/1/2015,21332,4806,ebola
Liberia,7/2/2015,21332,4806,ebola
Liberia,7/3/2015,21332,4806,ebola
Liberia,7/3/2015,80,6,ebola
Liberia,7/6/2015,8,2,ebola
Liberia,7/6/2015,21332,4806,ebola
Liberia,7/7/2015,8,2,ebola
Liberia,7/7/2015,21332,4806,ebola
Liberia,7/8/2015,8,2,ebola
Liberia,7/8/2015,21332,4806,ebola
Liberia,7/9/2015,21332,4806,ebola
Liberia,7/9/2015,12,2,ebola
Liberia,7/10/2015,12,2,ebola
Liberia,7/10/2015,21332,4806,ebola
Liberia,7/13/2015,21332,4806,ebola
Liberia,7/13/2015,12,2,ebola
Liberia,7/14/2015,14,4,ebola
Liberia,7/14/2015,21332,4806,ebola
Liberia,7/15/2015,21332,4806,ebola
Liberia,7/15/2015,14,4,ebola
Liberia,7/16/2015,21332,4806,ebola
Liberia,7/16/2015,12,4,ebola
Liberia,7/17/2015,21332,4806,ebola
Liberia,7/17/2015,14,4,ebola
Liberia,7/20/2015,21332,4806,ebola
Liberia,7/20/2015,14,4,ebola
Liberia,7/21/2015,14,4,ebola
Liberia,7/21/2015,21332,4806,ebola
Liberia,7/22/2015,12,4,ebola
Liberia,7/22/2015,21332,4806,ebola
Liberia,7/23/2015,21332,4806,ebola
Liberia,7/23/2015,14,4,ebola
Liberia,7/24/2015,14,4,ebola
Liberia,7/24/2015,21332,4806,ebola
Liberia,7/27/2015,21332,4806,ebola
Liberia,7/27/2015,14,4,ebola
Liberia,7/28/2015,21332,4806,ebola
Liberia,7/28/2015,14,4,ebola
Liberia,7/29/2015,21332,4806,ebola
Liberia,7/29/2015,12,4,ebola
Liberia,7/30/2015,12,4,ebola
Liberia,7/30/2015,21332,4806,ebola
Liberia,7/31/2015,12,4,ebola
Liberia,7/31/2015,21332,4806,ebola
Liberia,8/3/2015,12,4,ebola
Liberia,8/3/2015,21332,4806,ebola
Liberia,8/4/2015,21332,4806,ebola
Liberia,8/4/2015,12,4,ebola
Liberia,8/5/2015,21332,4806,ebola
Liberia,8/5/2015,12,4,ebola
Liberia,8/6/2015,21332,4806,ebola
Liberia,8/6/2015,12,4,ebola
Liberia,8/7/2015,12,4,ebola
Liberia,8/7/2015,21332,4806,ebola
Liberia,8/10/2015,12,4,ebola
Liberia,8/10/2015,21332,4806,ebola
Liberia,8/11/2015,12,4,ebola
Liberia,8/11/2015,21332,4806,ebola
Liberia,8/12/2015,12,4,ebola
Liberia,8/12/2015,21332,4806,ebola
Liberia,8/13/2015,12,4,ebola
Liberia,8/13/2015,21332,4806,ebola
Liberia,8/14/2015,12,4,ebola
Liberia,8/14/2015,21332,4806,ebola
Liberia,8/17/2015,12,4,ebola
Liberia,8/17/2015,21332,4806,ebola
Liberia,8/18/2015,21332,4806,ebola
Liberia,8/18/2015,12,4,ebola
Liberia,8/19/2015,12,4,ebola
Liberia,8/19/2015,21332,4806,ebola
Liberia,8/20/2015,21332,4806,ebola
Liberia,8/20/2015,12,4,ebola
Liberia,8/21/2015,12,4,ebola
Liberia,8/21/2015,21332,4806,ebola
Liberia,8/24/2015,12,4,ebola
Liberia,8/24/2015,21332,4806,ebola
Liberia,8/25/2015,21332,4806,ebola
Liberia,8/25/2015,12,4,ebola
Liberia,8/26/2015,12,4,ebola
Liberia,8/26/2015,21332,4806,ebola
Liberia,8/27/2015,12,4,ebola
Liberia,8/27/2015,21332,4806,ebola
Liberia,8/28/2015,21332,4806,ebola
Liberia,8/28/2015,12,4,ebola
Liberia,8/31/2015,12,4,ebola
Liberia,8/31/2015,21332,4806,ebola
Liberia,9/1/2015,21332,4806,ebola
Liberia,9/1/2015,12,4,ebola
Liberia,9/2/2015,21332,4806,ebola
Liberia,9/2/2015,12,4,ebola
Liberia,9/3/2015,21332,4806,ebola
Liberia,9/3/2015,12,4,ebola
Liberia,9/4/2015,21332,4806,ebola
Liberia,9/4/2015,12,4,ebola
Liberia,9/7/2015,12,4,ebola
Liberia,9/7/2015,21332,4806,ebola
Liberia,9/8/2015,12,4,ebola
Liberia,9/8/2015,21332,4806,ebola
Liberia,9/9/2015,21332,4806,ebola
Liberia,9/9/2015,12,4,ebola
Liberia,9/10/2015,12,4,ebola
Liberia,9/10/2015,21332,4806,ebola
Liberia,9/11/2015,21332,4806,ebola
Liberia,9/11/2015,12,4,ebola
Liberia,9/14/2015,12,4,ebola
Liberia,9/14/2015,21332,4806,ebola
Liberia,9/15/2015,21332,4806,ebola
