sno,date,city,country,cases,deaths,id
4216,3/8/2020,"Marion County, OR",United States,1,0,covid19
4217,3/8/2020,"Okaloosa County, FL",United States,1,0,covid19
4218,3/8/2020,"Plymouth County, MA",United States,1,0,covid19
4219,3/8/2020,"Polk County, GA",United States,1,0,covid19
4220,3/8/2020,"Ramsey County, MN",United States,1,0,covid19
4221,3/8/2020,"Riverside County, CA",United States,1,0,covid19
4222,3/8/2020,"San Antonio, TX",United States,1,0,covid19
4223,3/8/2020,"Santa Rosa County, FL",United States,1,1,covid19
4224,3/8/2020,"Sarasota, FL",United States,1,0,covid19
4225,3/8/2020,"Shelby County, TN",United States,1,0,covid19
4226,3/8/2020,"Sonoma County, CA",United States,1,0,covid19
4227,3/8/2020,"Spokane County, WA",United States,1,0,covid19
4228,3/8/2020,"St. Louis County, MO",United States,1,0,covid19
4229,3/8/2020,"Suffolk County, NY",United States,1,0,covid19
4230,3/8/2020,"Tulsa County, OK",United States,1,0,covid19
4231,3/8/2020,"Ulster County, NY",United States,1,0,covid19
4232,3/8/2020,"Umatilla, OR",United States,1,0,covid19
4233,3/8/2020,"Unassigned Location, VT",United States,1,0,covid19
4234,3/8/2020,"Unknown Location, MA",United States,1,0,covid19
4235,3/8/2020,"Volusia County, FL",United States,1,0,covid19
4236,3/8/2020,"Wake County, NC",United States,1,0,covid19
4237,3/8/2020,"Wayne County, PA",United States,1,0,covid19
4238,3/8/2020,"Williamson County, TN",United States,1,0,covid19
4239,3/8/2020,"Yolo County, CA",United States,1,0,covid19
4240,3/8/2020,,Ukraine,1,0,covid19
4241,3/8/2020,,Vatican City,1,0,covid19
4242,3/8/2020,From Diamond Princess,Australia,0,0,covid19
4243,3/8/2020,Northern Territory,Australia,0,0,covid19
4244,3/8/2020,"Lackland, TX (From Diamond Princess)",United States,0,0,covid19
4245,3/8/2020,"Montgomery County, TX",United States,0,0,covid19
4246,3/8/2020,"Omaha, NE (From Diamond Princess)",United States,0,0,covid19
4247,3/8/2020,"Travis, CA (From Diamond Princess)",United States,0,0,covid19
4248,3/9/2020,Hubei,China,67743,3008,covid19
4249,3/9/2020,,Italy,9172,463,covid19
4250,3/9/2020,,South Korea,7478,53,covid19
4251,3/9/2020,,Iran,7161,237,covid19
4252,3/9/2020,Guangdong,China,1352,8,covid19
4253,3/9/2020,Henan,China,1272,22,covid19
4254,3/9/2020,Zhejiang,China,1215,1,covid19
4255,3/9/2020,,France,1209,19,covid19
4256,3/9/2020,,Germany,1176,2,covid19
4257,3/9/2020,,Spain,1073,28,covid19
4258,3/9/2020,Hunan,China,1018,4,covid19
4259,3/9/2020,Anhui,China,990,6,covid19
4260,3/9/2020,Jiangxi,China,935,1,covid19
4261,3/9/2020,Shandong,China,758,6,covid19
4262,3/9/2020,Diamond Princess cruise ship,Others,696,6,covid19
4263,3/9/2020,Jiangsu,China,631,0,covid19
4264,3/9/2020,Chongqing,China,576,6,covid19
4265,3/9/2020,Sichuan,China,539,3,covid19
4266,3/9/2020,,Japan,511,17,covid19
4267,3/9/2020,Heilongjiang,China,481,13,covid19
4268,3/9/2020,Beijing,China,428,8,covid19
4269,3/9/2020,,Switzerland,374,2,covid19
4270,3/9/2020,Shanghai,China,342,3,covid19
4271,3/9/2020,,Netherlands,321,3,covid19
4272,3/9/2020,,United Kingdom,321,4,covid19
4273,3/9/2020,Hebei,China,318,6,covid19
4274,3/9/2020,Fujian,China,296,1,covid19
4275,3/9/2020,Guangxi,China,252,2,covid19
4276,3/9/2020,,Sweden,248,0,covid19
4277,3/9/2020,Shaanxi,China,245,1,covid19
4278,3/9/2020,,Belgium,239,0,covid19
4279,3/9/2020,,Norway,205,0,covid19
4280,3/9/2020,Yunnan,China,174,2,covid19
4281,3/9/2020,Hainan,China,168,6,covid19
4282,3/9/2020,,Singapore,150,0,covid19
4283,3/9/2020,Guizhou,China,146,2,covid19
4284,3/9/2020,Tianjin,China,136,3,covid19
4285,3/9/2020,Shanxi,China,133,0,covid19
4286,3/9/2020,,Austria,131,0,covid19
4287,3/9/2020,Liaoning,China,125,1,covid19
4288,3/9/2020,Gansu,China,124,2,covid19
4289,3/9/2020,,Malaysia,117,0,covid19
4290,3/9/2020,Hong Kong,Hong Kong,115,3,covid19
4291,3/9/2020,"Westchester County, NY",United States,98,0,covid19
4292,3/9/2020,,Bahrain,95,0,covid19
4293,3/9/2020,Jilin,China,93,1,covid19
4294,3/9/2020,,Denmark,90,0,covid19
4295,3/9/2020,"King County, WA",United States,83,17,covid19
4296,3/9/2020,Xinjiang,China,76,3,covid19
4297,3/9/2020,Inner Mongolia,China,75,1,covid19
4298,3/9/2020,Ningxia,China,75,0,covid19
4299,3/9/2020,,Greece,73,0,covid19
4300,3/9/2020,,Kuwait,64,0,covid19
4301,3/9/2020,,Iraq,60,6,covid19
4302,3/9/2020,,Iceland,58,0,covid19
4303,3/9/2020,,Egypt,55,1,covid19
4304,3/9/2020,,Thailand,50,1,covid19
4305,3/9/2020,New South Wales,Australia,48,3,covid19
4306,3/9/2020,Taiwan,Taiwan,45,1,covid19
4307,3/9/2020,Unassigned Location (From Diamond Princess),United States,45,0,covid19
4308,3/9/2020,,United Arab Emirates,45,0,covid19
4309,3/9/2020,,India,43,0,covid19
4310,3/9/2020,,Israel,39,0,covid19
4311,3/9/2020,"Santa Clara County, CA",United States,38,0,covid19
4312,3/9/2020,,San Marino,36,1,covid19
4313,3/9/2020,Ontario,Canada,34,0,covid19
4314,3/9/2020,British Columbia,Canada,32,1,covid19
4315,3/9/2020,,Lebanon,32,0,covid19
4316,3/9/2020,,Czech Republic,31,0,covid19
4317,3/9/2020,"Snohomish County, WA",United States,31,1,covid19
4318,3/9/2020,,Finland,30,0,covid19
4319,3/9/2020,,Portugal,30,0,covid19
4320,3/9/2020,,Vietnam,30,0,covid19
4321,3/9/2020,,Brazil,25,0,covid19
4322,3/9/2020,,Palestine,22,0,covid19
4323,3/9/2020,,Ireland,21,0,covid19
4324,3/9/2020,Grand Princess Cruise Ship,United States,21,0,covid19
4325,3/9/2020,,Algeria,20,0,covid19
4326,3/9/2020,,Philippines,20,1,covid19
4327,3/9/2020,,Indonesia,19,0,covid19
4328,3/9/2020,"New York County, NY",United States,19,0,covid19
4329,3/9/2020,Qinghai,China,18,0,covid19
4330,3/9/2020,,Qatar,18,0,covid19
4331,3/9/2020,,Russia,17,0,covid19
4332,3/9/2020,"Nassau County, NY",United States,17,0,covid19
4333,3/9/2020,,Oman,16,0,covid19
4334,3/9/2020,,Poland,16,0,covid19
4335,3/9/2020,,Slovenia,16,0,covid19
4336,3/9/2020,Queensland,Australia,15,0,covid19
4337,3/9/2020,Victoria,Australia,15,0,covid19
4338,3/9/2020,,Ecuador,15,0,covid19
4339,3/9/2020,,Georgia,15,0,covid19
4340,3/9/2020,,Romania,15,0,covid19
4341,3/9/2020,,Saudi Arabia,15,0,covid19
4342,3/9/2020,"Los Angeles, CA",United States,14,0,covid19
4343,3/9/2020,,Argentina,12,1,covid19
4344,3/9/2020,,Croatia,12,0,covid19
4345,3/9/2020,"Contra Costa County, CA",United States,12,0,covid19
4346,3/9/2020,,Estonia,10,0,covid19
4347,3/9/2020,Macau,Macau,10,0,covid19
4348,3/9/2020,,Azerbaijan,9,0,covid19
4349,3/9/2020,,Costa Rica,9,0,covid19
4350,3/9/2020,,Hungary,9,0,covid19
4351,3/9/2020,"San Francisco County, CA",United States,9,0,covid19
4352,3/9/2020,,Chile,8,0,covid19
4353,3/9/2020,"Suffolk County, MA",United States,8,0,covid19
4354,3/9/2020,"Washington County, OR",United States,8,0,covid19
4355,3/9/2020,South Australia,Australia,7,0,covid19
4356,3/9/2020,Alberta,Canada,7,0,covid19
4357,3/9/2020,,Mexico,7,0,covid19
4358,3/9/2020,,Peru,7,0,covid19
4359,3/9/2020,"Cook County, IL",United States,7,0,covid19
4360,3/9/2020,"Middlesex County, MA",United States,7,0,covid19
4361,3/9/2020,"Placer County, CA",United States,7,1,covid19
4362,3/9/2020,,Belarus,6,0,covid19
4363,3/9/2020,,Latvia,6,0,covid19
4364,3/9/2020,,Pakistan,6,0,covid19
4365,3/9/2020,"Fort Bend County, TX",United States,6,0,covid19
4366,3/9/2020,"Harris County, TX",United States,6,0,covid19
4367,3/9/2020,"Norfolk County, MA",United States,6,0,covid19
4368,3/9/2020,,Dominican Republic,5,0,covid19
4369,3/9/2020,,French Guiana,5,0,covid19
4370,3/9/2020,,New Zealand,5,0,covid19
4371,3/9/2020,"Fulton County, GA",United States,5,0,covid19
4372,3/9/2020,"Montgomery County, PA",United States,5,0,covid19
4373,3/9/2020,"Unassigned Location, WA",United States,5,0,covid19
4374,3/9/2020,,Afghanistan,4,0,covid19
4375,3/9/2020,Western Australia,Australia,4,1,covid19
4376,3/9/2020,,Bulgaria,4,0,covid19
4377,3/9/2020,,Maldives,4,0,covid19
4378,3/9/2020,,Senegal,4,0,covid19
4379,3/9/2020,"Bergen County, NJ",United States,4,0,covid19
4380,3/9/2020,"Grafton County, NH",United States,4,0,covid19
4381,3/9/2020,"Kershaw County, SC",United States,4,0,covid19
4382,3/9/2020,"Montgomery County, MD",United States,4,0,covid19
4383,3/9/2020,"Orange County, CA",United States,4,0,covid19
4384,3/9/2020,"Pierce County, WA",United States,4,0,covid19
4385,3/9/2020,"Rockland County, NY",United States,4,0,covid19
4386,3/9/2020,,Bangladesh,3,0,covid19
4387,3/9/2020,,Bosnia and Herzegovina,3,0,covid19
4388,3/9/2020,Quebec,Canada,3,0,covid19
4389,3/9/2020,,Luxembourg,3,0,covid19
4390,3/9/2020,,Malta,3,0,covid19
4391,3/9/2020,,North Macedonia,3,0,covid19
4392,3/9/2020,,Slovakia,3,0,covid19
4393,3/9/2020,,South Africa,3,0,covid19
4394,3/9/2020,"Broward County, FL",United States,3,0,covid19
4395,3/9/2020,"Cobb County, GA",United States,3,0,covid19
4396,3/9/2020,"Douglas County, CO",United States,3,0,covid19
4397,3/9/2020,"Douglas County, NE",United States,3,0,covid19
4398,3/9/2020,"Johnson County, IA",United States,3,0,covid19
4399,3/9/2020,"Maricopa County, AZ",United States,3,0,covid19
4400,3/9/2020,"Providence County, RI",United States,3,0,covid19
4401,3/9/2020,"San Diego County, CA",United States,3,0,covid19
4402,3/9/2020,"Sonoma County, CA",United States,3,0,covid19
4403,3/9/2020,,Albania,2,0,covid19
4404,3/9/2020,Tasmania,Australia,2,0,covid19
4405,3/9/2020,,Cambodia,2,0,covid19
4406,3/9/2020,,Cameroon,2,0,covid19
4407,3/9/2020,,Cyprus,2,0,covid19
4408,3/9/2020,,Faroe Islands,2,0,covid19
4409,3/9/2020,,Martinique,2,0,covid19
4410,3/9/2020,,Morocco,2,0,covid19
4411,3/9/2020,,Nigeria,2,0,covid19
4412,3/9/2020,,St. Martin,2,0,covid19
4413,3/9/2020,,Tunisia,2,0,covid19
4414,3/9/2020,"Alameda County, CA",United States,2,0,covid19
4415,3/9/2020,"Clark County, NV",United States,2,0,covid19
4416,3/9/2020,"Denver County, CO",United States,2,0,covid19
4417,3/9/2020,"Fairfax County, VA",United States,2,0,covid19
4418,3/9/2020,"Harrison County, KY",United States,2,0,covid19
4419,3/9/2020,"Hendricks County, IN",United States,2,0,covid19
4420,3/9/2020,"Hillsborough, FL",United States,2,0,covid19
4421,3/9/2020,"Honolulu County, HI",United States,2,0,covid19
4422,3/9/2020,"Jackson County, OR ",United States,2,0,covid19
4423,3/9/2020,"Lee County, FL",United States,2,1,covid19
4424,3/9/2020,"Manatee County, FL",United States,2,0,covid19
4425,3/9/2020,"Pinal County, AZ",United States,2,0,covid19
4426,3/9/2020,"Sacramento County, CA",United States,2,0,covid19
4427,3/9/2020,"San Benito, CA",United States,2,0,covid19
4428,3/9/2020,"San Mateo, CA",United States,2,0,covid19
4429,3/9/2020,"Saratoga County, NY",United States,2,0,covid19
4430,3/9/2020,"Summit County, CO",United States,2,0,covid19
4431,3/9/2020,"Washington, D.C.",United States,2,0,covid19
4432,3/9/2020,"Washoe County, NV",United States,2,0,covid19
4433,3/9/2020,,Andorra,1,0,covid19
4434,3/9/2020,,Armenia,1,0,covid19
4435,3/9/2020,,Bhutan,1,0,covid19
4436,3/9/2020,,Brunei,1,0,covid19
4437,3/9/2020,,Colombia,1,0,covid19
4438,3/9/2020,,Gibraltar,1,0,covid19
4439,3/9/2020,,Jordan,1,0,covid19
4440,3/9/2020,,Liechtenstein,1,0,covid19
4441,3/9/2020,,Lithuania,1,0,covid19
4442,3/9/2020,Tibet,China,1,0,covid19
4443,3/9/2020,,Moldova,1,0,covid19
4444,3/9/2020,,Monaco,1,0,covid19
4445,3/9/2020,,Nepal,1,0,covid19
4446,3/9/2020,,Paraguay,1,0,covid19
4447,3/9/2020,,Saint Barthelemy,1,0,covid19
4448,3/9/2020,,Serbia,1,0,covid19
4449,3/9/2020,,Sri Lanka,1,0,covid19
4450,3/9/2020,,Togo,1,0,covid19
4451,3/9/2020,"Bennington County, VT",United States,1,0,covid19
4452,3/9/2020,"Berkshire County, MA",United States,1,0,covid19
4453,3/9/2020,"Carver County, MN",United States,1,0,covid19
4454,3/9/2020,"Charleston County, SC",United States,1,0,covid19
4455,3/9/2020,"Charlotte County, FL",United States,1,0,covid19
4456,3/9/2020,"Chatham County, NC",United States,1,0,covid19
4457,3/9/2020,"Cherokee County, GA",United States,1,0,covid19
4458,3/9/2020,"Clark County, WA",United States,1,0,covid19
4459,3/9/2020,"Collin County, TX",United States,1,0,covid19
4460,3/9/2020,"Davidson County, TN",United States,1,0,covid19
4461,3/9/2020,"Davis County, UT",United States,1,0,covid19
4462,3/9/2020,"Delaware County, PA",United States,1,0,covid19
4463,3/9/2020,"Douglas County, OR",United States,1,0,covid19
4464,3/9/2020,"El Paso County, CO",United States,1,0,covid19
4465,3/9/2020,"Fairfield County, CT",United States,1,0,covid19
4466,3/9/2020,"Fayette County, KY",United States,1,0,covid19
4467,3/9/2020,"Fresno County, CA",United States,1,0,covid19
4468,3/9/2020,"Grant County, WA",United States,1,1,covid19
4469,3/9/2020,"Harford County, MD",United States,1,0,covid19
4470,3/9/2020,"Hudson County, NJ",United States,1,0,covid19
4471,3/9/2020,"Humboldt County, CA",United States,1,0,covid19
4472,3/9/2020,"Jefferson County, KY",United States,1,0,covid19
4473,3/9/2020,"Jefferson County, WA",United States,1,0,covid19
4474,3/9/2020,"Jefferson Parish, LA",United States,1,0,covid19
4475,3/9/2020,"Johnson County, KS",United States,1,0,covid19
4476,3/9/2020,"Kittitas County, WA",United States,1,0,covid19
4477,3/9/2020,"Klamath County, OR",United States,1,0,covid19
4478,3/9/2020,"Madera County, CA",United States,1,0,covid19
4479,3/9/2020,"Madison, WI",United States,1,0,covid19
4480,3/9/2020,"Marion County, IN",United States,1,0,covid19
4481,3/9/2020,"Marion County, OR",United States,1,0,covid19
4482,3/9/2020,"Okaloosa County, FL",United States,1,0,covid19
4483,3/9/2020,"Plymouth County, MA",United States,1,0,covid19
4484,3/9/2020,"Polk County, GA",United States,1,0,covid19
4485,3/9/2020,"Ramsey County, MN",United States,1,0,covid19
4486,3/9/2020,"Riverside County, CA",United States,1,0,covid19
4487,3/9/2020,"Rockingham County, NH",United States,1,0,covid19
4488,3/9/2020,"San Antonio, TX",United States,1,0,covid19
4489,3/9/2020,"Santa Rosa County, FL",United States,1,1,covid19
4490,3/9/2020,"Sarasota, FL",United States,1,0,covid19
4491,3/9/2020,"Shasta County, CA",United States,1,0,covid19
4492,3/9/2020,"Shelby County, TN",United States,1,0,covid19
4493,3/9/2020,"Spartanburg County, SC",United States,1,0,covid19
4494,3/9/2020,"Spokane County, WA",United States,1,0,covid19
4495,3/9/2020,"St. Louis County, MO",United States,1,0,covid19
4496,3/9/2020,"Suffolk County, NY",United States,1,0,covid19
4497,3/9/2020,"Tulsa County, OK",United States,1,0,covid19
4498,3/9/2020,"Ulster County, NY",United States,1,0,covid19
4499,3/9/2020,"Umatilla, OR",United States,1,0,covid19
4500,3/9/2020,"Unknown Location, MA",United States,1,0,covid19
4501,3/9/2020,"Volusia County, FL",United States,1,0,covid19
4502,3/9/2020,"Wake County, NC",United States,1,0,covid19
4503,3/9/2020,"Wayne County, PA",United States,1,0,covid19
4504,3/9/2020,"Williamson County, TN",United States,1,0,covid19
4505,3/9/2020,"Yolo County, CA",United States,1,0,covid19
4506,3/9/2020,,Ukraine,1,0,covid19
4507,3/9/2020,,Vatican City,1,0,covid19
4508,3/9/2020,From Diamond Princess,Australia,0,0,covid19
4509,3/9/2020,Northern Territory,Australia,0,0,covid19
4510,3/9/2020,"Lackland, TX (From Diamond Princess)",United States,0,0,covid19
4511,3/9/2020,"Montgomery County, TX",United States,0,0,covid19
4512,3/9/2020,"Omaha, NE (From Diamond Princess)",United States,0,0,covid19
4513,3/9/2020,"Travis, CA (From Diamond Princess)",United States,0,0,covid19
4514,3/10/2020,Hubei,China,67760,3024,covid19
4515,3/10/2020,,Italy,10149,631,covid19
4516,3/10/2020,,Iran,8042,291,covid19
4517,3/10/2020,,South Korea,7513,54,covid19
4518,3/10/2020,,France,1784,33,covid19
4519,3/10/2020,,Spain,1695,35,covid19
4520,3/10/2020,,Germany,1457,2,covid19
4521,3/10/2020,Guangdong,China,1353,8,covid19
4522,3/10/2020,Henan,China,1272,22,covid19
4523,3/10/2020,Zhejiang,China,1215,1,covid19
4524,3/10/2020,Hunan,China,1018,4,covid19
4525,3/10/2020,Anhui,China,990,6,covid19
4526,3/10/2020,Jiangxi,China,935,1,covid19
4527,3/10/2020,Shandong,China,758,6,covid19
4528,3/10/2020,Diamond Princess cruise ship,Others,696,6,covid19
4529,3/10/2020,Jiangsu,China,631,0,covid19
4530,3/10/2020,,Japan,581,10,covid19
4531,3/10/2020,Chongqing,China,576,6,covid19
4532,3/10/2020,Sichuan,China,539,3,covid19
4533,3/10/2020,,Switzerland,491,3,covid19
4534,3/10/2020,Heilongjiang,China,481,13,covid19
4535,3/10/2020,Beijing,China,429,8,covid19
4536,3/10/2020,,Norway,400,0,covid19
4537,3/10/2020,,Netherlands,382,4,covid19
4538,3/10/2020,,United Kingdom,382,6,covid19
4539,3/10/2020,,Sweden,355,0,covid19
4540,3/10/2020,Shanghai,China,344,3,covid19
4541,3/10/2020,Hebei,China,318,6,covid19
4542,3/10/2020,Fujian,China,296,1,covid19
4543,3/10/2020,,Belgium,267,0,covid19
4544,3/10/2020,Washington,United States,267,23,covid19
4545,3/10/2020,,Denmark,262,0,covid19
4546,3/10/2020,Guangxi,China,252,2,covid19
4547,3/10/2020,Shaanxi,China,245,1,covid19
4548,3/10/2020,,Austria,182,0,covid19
4549,3/10/2020,Yunnan,China,174,2,covid19
4550,3/10/2020,New York,United States,173,0,covid19
4551,3/10/2020,Hainan,China,168,6,covid19
4552,3/10/2020,,Singapore,160,0,covid19
4553,3/10/2020,Guizhou,China,146,2,covid19
4554,3/10/2020,California,United States,144,2,covid19
4555,3/10/2020,Tianjin,China,136,3,covid19
4556,3/10/2020,Shanxi,China,133,0,covid19
4557,3/10/2020,,Malaysia,129,0,covid19
4558,3/10/2020,Gansu,China,125,2,covid19
4559,3/10/2020,Liaoning,China,125,1,covid19
4560,3/10/2020,Hong Kong,Hong Kong,120,3,covid19
4561,3/10/2020,,Bahrain,110,0,covid19
4562,3/10/2020,Jilin,China,93,1,covid19
4563,3/10/2020,Massachusetts,United States,92,0,covid19
4564,3/10/2020,,Greece,89,0,covid19
4565,3/10/2020,Xinjiang,China,76,3,covid19
4566,3/10/2020,Inner Mongolia,China,75,1,covid19
4567,3/10/2020,Ningxia,China,75,0,covid19
4568,3/10/2020,,United Arab Emirates,74,0,covid19
4569,3/10/2020,,Iraq,71,7,covid19
4570,3/10/2020,,Iceland,69,0,covid19
4571,3/10/2020,,Kuwait,69,0,covid19
4572,3/10/2020,,Egypt,59,1,covid19
4573,3/10/2020,,Israel,58,0,covid19
4574,3/10/2020,,India,56,0,covid19
4575,3/10/2020,New South Wales,Australia,55,2,covid19
4576,3/10/2020,,Thailand,53,1,covid19
4577,3/10/2020,,San Marino,51,2,covid19
4578,3/10/2020,Taiwan,Taiwan,47,1,covid19
4579,3/10/2020,Diamond Princess cruise ship,United States,46,0,covid19
4580,3/10/2020,,Czech Republic,41,0,covid19
4581,3/10/2020,,Lebanon,41,1,covid19
4582,3/10/2020,,Portugal,41,0,covid19
4583,3/10/2020,,Finland,40,0,covid19
4584,3/10/2020,Ontario,Canada,36,0,covid19
4585,3/10/2020,,Ireland,34,0,covid19
4586,3/10/2020,,Philippines,33,1,covid19
4587,3/10/2020,British Columbia,Canada,32,1,covid19
4588,3/10/2020,,Brazil,31,0,covid19
4589,3/10/2020,,Slovenia,31,0,covid19
4590,3/10/2020,,Vietnam,31,0,covid19
4591,3/10/2020,,Indonesia,27,0,covid19
4592,3/10/2020,,Romania,25,0,covid19
4593,3/10/2020,,occupied Palestinian territory,25,0,covid19
4594,3/10/2020,,Qatar,24,0,covid19
4595,3/10/2020,,Poland,22,0,covid19
4596,3/10/2020,Grand Princess,United States,21,0,covid19
4597,3/10/2020,,Algeria,20,0,covid19
4598,3/10/2020,,Saudi Arabia,20,0,covid19
4599,3/10/2020,Queensland,Australia,18,0,covid19
4600,3/10/2020,Victoria,Australia,18,0,covid19
4601,3/10/2020,Qinghai,China,18,0,covid19
4602,3/10/2020,,Oman,18,0,covid19
4603,3/10/2020,,Argentina,17,1,covid19
4604,3/10/2020,Georgia,United States,17,0,covid19
4605,3/10/2020,,Pakistan,16,0,covid19
4606,3/10/2020,,Ecuador,15,0,covid19
4607,3/10/2020,,Georgia,15,0,covid19
4608,3/10/2020,Colorado,United States,15,0,covid19
4609,3/10/2020,Florida,United States,15,2,covid19
4610,3/10/2020,New Jersey,United States,15,1,covid19
4611,3/10/2020,Oregon,United States,15,0,covid19
4612,3/10/2020,,Croatia,14,0,covid19
4613,3/10/2020,,Chile,13,0,covid19
4614,3/10/2020,Texas,United States,13,0,covid19
4615,3/10/2020,,Estonia,12,0,covid19
4616,3/10/2020,Illinois,United States,12,0,covid19
4617,3/10/2020,Pennsylvania,United States,12,0,covid19
4618,3/10/2020,,Azerbaijan,11,0,covid19
4619,3/10/2020,,Peru,11,0,covid19
4620,3/10/2020,,Albania,10,0,covid19
4621,3/10/2020,Macau,Macau,10,0,covid19
4622,3/10/2020,,Russia,10,0,covid19
4623,3/10/2020,,Belarus,9,0,covid19
4624,3/10/2020,,Costa Rica,9,0,covid19
4625,3/10/2020,,Hungary,9,0,covid19
4626,3/10/2020,,Latvia,8,0,covid19
4627,3/10/2020,Iowa,United States,8,0,covid19
4628,3/10/2020,Maryland,United States,8,0,covid19
4629,3/10/2020,South Australia,Australia,7,0,covid19
4630,3/10/2020,Alberta,Canada,7,0,covid19
4631,3/10/2020,,Mexico,7,0,covid19
4632,3/10/2020,,North Macedonia,7,0,covid19
4633,3/10/2020,,Slovakia,7,0,covid19
4634,3/10/2020,,South Africa,7,0,covid19
4635,3/10/2020,North Carolina,United States,7,0,covid19
4636,3/10/2020,South Carolina,United States,7,0,covid19
4637,3/10/2020,Tennessee,United States,7,0,covid19
4638,3/10/2020,Virginia,United States,7,0,covid19
4639,3/10/2020,Western Australia,Australia,6,1,covid19
4640,3/10/2020,,Maldives,6,0,covid19
4641,3/10/2020,Arizona,United States,6,0,covid19
4642,3/10/2020,Indiana,United States,6,0,covid19
4643,3/10/2020,Kentucky,United States,6,0,covid19
4644,3/10/2020,,Afghanistan,5,0,covid19
4645,3/10/2020,,Bosnia and Herzegovina,5,0,covid19
4646,3/10/2020,,Dominican Republic,5,0,covid19
4647,3/10/2020,,French Guiana,5,0,covid19
4648,3/10/2020,,Luxembourg,5,0,covid19
4649,3/10/2020,,Malta,5,0,covid19
4650,3/10/2020,,New Zealand,5,0,covid19
4651,3/10/2020,,Serbia,5,0,covid19
4652,3/10/2020,,Tunisia,5,0,covid19
4653,3/10/2020,District of Columbia,United States,5,0,covid19
4654,3/10/2020,,Bulgaria,4,0,covid19
4655,3/10/2020,Quebec,Canada,4,0,covid19
4656,3/10/2020,,Senegal,4,0,covid19
4657,3/10/2020,Nevada,United States,4,0,covid19
4658,3/10/2020,New Hampshire,United States,4,0,covid19
4659,3/10/2020,,Bangladesh,3,0,covid19
4660,3/10/2020,,Colombia,3,0,covid19
4661,3/10/2020,,Cyprus,3,0,covid19
4662,3/10/2020,,Morocco,3,1,covid19
4663,3/10/2020,,Moldova,3,0,covid19
4664,3/10/2020,Minnesota,United States,3,0,covid19
4665,3/10/2020,Nebraska,United States,3,0,covid19
4666,3/10/2020,Ohio,United States,3,0,covid19
4667,3/10/2020,Rhode Island,United States,3,0,covid19
4668,3/10/2020,Wisconsin,United States,3,0,covid19
4669,3/10/2020,Tasmania,Australia,2,0,covid19
4670,3/10/2020,,Cambodia,2,0,covid19
4671,3/10/2020,,Cameroon,2,0,covid19
4672,3/10/2020,,Faroe Islands,2,0,covid19
4673,3/10/2020,,Martinique,2,0,covid19
4674,3/10/2020,,Nigeria,2,0,covid19
4675,3/10/2020,,"('St. Martin',)",2,0,covid19
4676,3/10/2020,Connecticut,United States,2,0,covid19
4677,3/10/2020,Hawaii,United States,2,0,covid19
4678,3/10/2020,Oklahoma,United States,2,0,covid19
4679,3/10/2020,Utah,United States,2,0,covid19
4680,3/10/2020,,Andorra,1,0,covid19
4681,3/10/2020,,Armenia,1,0,covid19
4682,3/10/2020,Northern Territory,Australia,1,0,covid19
4683,3/10/2020,,Bhutan,1,0,covid19
4684,3/10/2020,,Brunei,1,0,covid19
4685,3/10/2020,,Burkina Faso,1,0,covid19
4686,3/10/2020,,Channel Islands,1,0,covid19
4687,3/10/2020,,Gibraltar,1,0,covid19
4688,3/10/2020,,Holy See,1,0,covid19
4689,3/10/2020,,Jordan,1,0,covid19
4690,3/10/2020,,Liechtenstein,1,0,covid19
4691,3/10/2020,,Lithuania,1,0,covid19
4692,3/10/2020,Tibet,China,1,0,covid19
4693,3/10/2020,,Monaco,1,0,covid19
4694,3/10/2020,,Mongolia,1,0,covid19
4695,3/10/2020,,Nepal,1,0,covid19
4696,3/10/2020,,Panama,1,0,covid19
4697,3/10/2020,,Paraguay,1,0,covid19
4698,3/10/2020,,Saint Barthelemy,1,0,covid19
4699,3/10/2020,,Sri Lanka,1,0,covid19
4700,3/10/2020,,Togo,1,0,covid19
4701,3/10/2020,Kansas,United States,1,0,covid19
4702,3/10/2020,Louisiana,United States,1,0,covid19
4703,3/10/2020,Missouri,United States,1,0,covid19
4704,3/10/2020,Vermont,United States,1,0,covid19
4705,3/10/2020,,Ukraine,1,0,covid19
4706,3/10/2020,Diamond Princess cruise ship,Australia,0,0,covid19
4707,3/10/2020,Alaska,United States,0,0,covid19
4708,3/10/2020,Arkansas,United States,0,0,covid19
4709,3/10/2020,Delaware,United States,0,0,covid19
4710,3/10/2020,Idaho,United States,0,0,covid19
4711,3/10/2020,Maine,United States,0,0,covid19
4712,3/10/2020,Michigan,United States,0,0,covid19
4713,3/10/2020,Mississippi,United States,0,0,covid19
4714,3/10/2020,Montana,United States,0,0,covid19
4715,3/10/2020,New Mexico,United States,0,0,covid19
4716,3/10/2020,North Dakota,United States,0,0,covid19
4717,3/10/2020,South Dakota,United States,0,0,covid19
4718,3/10/2020,West Virginia,United States,0,0,covid19
4719,3/10/2020,Wyoming,United States,0,0,covid19
4720,3/11/2020,Hubei,China,67773,3046,covid19
4721,3/11/2020,,Italy,12462,827,covid19
4722,3/11/2020,,Iran,9000,354,covid19
4723,3/11/2020,,South Korea,7755,60,covid19
4724,3/11/2020,France,France,2281,48,covid19
4725,3/11/2020,,Spain,2277,54,covid19
4726,3/11/2020,,Germany,1908,3,covid19
4727,3/11/2020,Guangdong,China,1356,8,covid19
