Pandemic_covid19,Country,Year,Cases_covid19,Deaths_covid19,lon_covid19,lat_covid19,Pandemic_h1n1,year,Cases_h1n1,Deaths_h1n1,lon_h1n1,lat_h1n1
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-80.91213321,19.42896497
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-59.35238956,-51.74483954
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-2.86563164,54.12387156
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-2.57239064,49.46809761
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-4.53873952,54.22418911
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,72.44541229,-7.33059751
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-2.12689938,49.21837377
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-62.18518546,16.73941406
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-128.31704202,-24.36500535
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-36.43318388,-54.46488248
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-9.54779416,-12.40355951
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-71.97387881,21.83047572
covid19,United Kingdom,2020.0,44503.0,1859.0,-2.12689938,49.21837377,h1n1,2009.0,43708.0,15.0,-64.47146992,18.52585755
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-63.06498927,18.2239595
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-64.7545589,32.31367802
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-80.91213321,19.42896497
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-59.35238956,-51.74483954
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-2.86563164,54.12387156
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-2.57239064,49.46809761
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-4.53873952,54.22418911
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,72.44541229,-7.33059751
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-2.12689938,49.21837377
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-62.18518546,16.73941406
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-128.31704202,-24.36500535
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-36.43318388,-54.46488248
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-9.54779416,-12.40355951
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-71.97387881,21.83047572
covid19,United Kingdom,2020.0,44503.0,1859.0,-62.18518546,16.73941406,h1n1,2009.0,43708.0,15.0,-64.47146992,18.52585755
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-63.06498927,18.2239595
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-64.7545589,32.31367802
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-80.91213321,19.42896497
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-59.35238956,-51.74483954
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-2.86563164,54.12387156
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-2.57239064,49.46809761
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-4.53873952,54.22418911
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,72.44541229,-7.33059751
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-2.12689938,49.21837377
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-62.18518546,16.73941406
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-128.31704202,-24.36500535
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-36.43318388,-54.46488248
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-9.54779416,-12.40355951
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-71.97387881,21.83047572
covid19,United Kingdom,2020.0,44503.0,1859.0,-128.31704202,-24.36500535,h1n1,2009.0,43708.0,15.0,-64.47146992,18.52585755
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-63.06498927,18.2239595
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-64.7545589,32.31367802
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-80.91213321,19.42896497
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-59.35238956,-51.74483954
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-2.86563164,54.12387156
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-2.57239064,49.46809761
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-4.53873952,54.22418911
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,72.44541229,-7.33059751
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-2.12689938,49.21837377
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-62.18518546,16.73941406
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-128.31704202,-24.36500535
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-36.43318388,-54.46488248
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-9.54779416,-12.40355951
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-71.97387881,21.83047572
covid19,United Kingdom,2020.0,44503.0,1859.0,-36.43318388,-54.46488248,h1n1,2009.0,43708.0,15.0,-64.47146992,18.52585755
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-63.06498927,18.2239595
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-64.7545589,32.31367802
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-80.91213321,19.42896497
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-59.35238956,-51.74483954
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-2.86563164,54.12387156
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-2.57239064,49.46809761
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-4.53873952,54.22418911
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,72.44541229,-7.33059751
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-2.12689938,49.21837377
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-62.18518546,16.73941406
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-128.31704202,-24.36500535
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-36.43318388,-54.46488248
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-9.54779416,-12.40355951
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-71.97387881,21.83047572
covid19,United Kingdom,2020.0,44503.0,1859.0,-9.54779416,-12.40355951,h1n1,2009.0,43708.0,15.0,-64.47146992,18.52585755
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-63.06498927,18.2239595
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-64.7545589,32.31367802
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-80.91213321,19.42896497
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-59.35238956,-51.74483954
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-2.86563164,54.12387156
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-2.57239064,49.46809761
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-4.53873952,54.22418911
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,72.44541229,-7.33059751
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-2.12689938,49.21837377
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-62.18518546,16.73941406
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-128.31704202,-24.36500535
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-36.43318388,-54.46488248
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-9.54779416,-12.40355951
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-71.97387881,21.83047572
covid19,United Kingdom,2020.0,44503.0,1859.0,-71.97387881,21.83047572,h1n1,2009.0,43708.0,15.0,-64.47146992,18.52585755
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-63.06498927,18.2239595
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-64.7545589,32.31367802
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-80.91213321,19.42896497
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-59.35238956,-51.74483954
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-2.86563164,54.12387156
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-2.57239064,49.46809761
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-4.53873952,54.22418911
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,72.44541229,-7.33059751
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-2.12689938,49.21837377
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-62.18518546,16.73941406
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-128.31704202,-24.36500535
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-36.43318388,-54.46488248
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-9.54779416,-12.40355951
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-71.97387881,21.83047572
covid19,United Kingdom,2020.0,44503.0,1859.0,-64.47146992,18.52585755,h1n1,2009.0,43708.0,15.0,-64.47146992,18.52585755
covid19,United Republic of Tanzania,2020.0,59.0,0.0,34.81309981,-6.27565408,,,,,,
covid19,United States of America,2020.0,223838.0,3127.0,-170.71802575,-14.30445997,h1n1,2009.0,340804.0,1150.0,-170.71802575,-14.30445997
covid19,United States of America,2020.0,223838.0,3127.0,-170.71802575,-14.30445997,h1n1,2009.0,340804.0,1150.0,144.76791022,13.44165626
covid19,United States of America,2020.0,223838.0,3127.0,-170.71802575,-14.30445997,h1n1,2009.0,340804.0,1150.0,145.61969651,15.82927563
covid19,United States of America,2020.0,223838.0,3127.0,-170.71802575,-14.30445997,h1n1,2009.0,340804.0,1150.0,-66.47307604,18.22813055
covid19,United States of America,2020.0,223838.0,3127.0,-170.71802575,-14.30445997,h1n1,2009.0,340804.0,1150.0,-112.4616737,45.6795472
covid19,United States of America,2020.0,223838.0,3127.0,-170.71802575,-14.30445997,h1n1,2009.0,340804.0,1150.0,-64.80301538,17.95500624
covid19,United States of America,2020.0,223838.0,3127.0,144.76791022,13.44165626,h1n1,2009.0,340804.0,1150.0,-170.71802575,-14.30445997
covid19,United States of America,2020.0,223838.0,3127.0,144.76791022,13.44165626,h1n1,2009.0,340804.0,1150.0,144.76791022,13.44165626
covid19,United States of America,2020.0,223838.0,3127.0,144.76791022,13.44165626,h1n1,2009.0,340804.0,1150.0,145.61969651,15.82927563
covid19,United States of America,2020.0,223838.0,3127.0,144.76791022,13.44165626,h1n1,2009.0,340804.0,1150.0,-66.47307604,18.22813055
covid19,United States of America,2020.0,223838.0,3127.0,144.76791022,13.44165626,h1n1,2009.0,340804.0,1150.0,-112.4616737,45.6795472
covid19,United States of America,2020.0,223838.0,3127.0,144.76791022,13.44165626,h1n1,2009.0,340804.0,1150.0,-64.80301538,17.95500624
covid19,United States of America,2020.0,223838.0,3127.0,145.61969651,15.82927563,h1n1,2009.0,340804.0,1150.0,-170.71802575,-14.30445997
covid19,United States of America,2020.0,223838.0,3127.0,145.61969651,15.82927563,h1n1,2009.0,340804.0,1150.0,144.76791022,13.44165626
covid19,United States of America,2020.0,223838.0,3127.0,145.61969651,15.82927563,h1n1,2009.0,340804.0,1150.0,145.61969651,15.82927563
covid19,United States of America,2020.0,223838.0,3127.0,145.61969651,15.82927563,h1n1,2009.0,340804.0,1150.0,-66.47307604,18.22813055
covid19,United States of America,2020.0,223838.0,3127.0,145.61969651,15.82927563,h1n1,2009.0,340804.0,1150.0,-112.4616737,45.6795472
covid19,United States of America,2020.0,223838.0,3127.0,145.61969651,15.82927563,h1n1,2009.0,340804.0,1150.0,-64.80301538,17.95500624
covid19,United States of America,2020.0,223838.0,3127.0,-66.47307604,18.22813055,h1n1,2009.0,340804.0,1150.0,-170.71802575,-14.30445997
covid19,United States of America,2020.0,223838.0,3127.0,-66.47307604,18.22813055,h1n1,2009.0,340804.0,1150.0,144.76791022,13.44165626
covid19,United States of America,2020.0,223838.0,3127.0,-66.47307604,18.22813055,h1n1,2009.0,340804.0,1150.0,145.61969651,15.82927563
covid19,United States of America,2020.0,223838.0,3127.0,-66.47307604,18.22813055,h1n1,2009.0,340804.0,1150.0,-66.47307604,18.22813055
covid19,United States of America,2020.0,223838.0,3127.0,-66.47307604,18.22813055,h1n1,2009.0,340804.0,1150.0,-112.4616737,45.6795472
covid19,United States of America,2020.0,223838.0,3127.0,-66.47307604,18.22813055,h1n1,2009.0,340804.0,1150.0,-64.80301538,17.95500624
covid19,United States of America,2020.0,223838.0,3127.0,-112.46167369999999,45.6795472,h1n1,2009.0,340804.0,1150.0,-170.71802575,-14.30445997
covid19,United States of America,2020.0,223838.0,3127.0,-112.46167369999999,45.6795472,h1n1,2009.0,340804.0,1150.0,144.76791022,13.44165626
covid19,United States of America,2020.0,223838.0,3127.0,-112.46167369999999,45.6795472,h1n1,2009.0,340804.0,1150.0,145.61969651,15.82927563
covid19,United States of America,2020.0,223838.0,3127.0,-112.46167369999999,45.6795472,h1n1,2009.0,340804.0,1150.0,-66.47307604,18.22813055
covid19,United States of America,2020.0,223838.0,3127.0,-112.46167369999999,45.6795472,h1n1,2009.0,340804.0,1150.0,-112.4616737,45.6795472
covid19,United States of America,2020.0,223838.0,3127.0,-112.46167369999999,45.6795472,h1n1,2009.0,340804.0,1150.0,-64.80301538,17.95500624
covid19,United States of America,2020.0,223838.0,3127.0,-64.80301538,17.95500624,h1n1,2009.0,340804.0,1150.0,-170.71802575,-14.30445997
covid19,United States of America,2020.0,223838.0,3127.0,-64.80301538,17.95500624,h1n1,2009.0,340804.0,1150.0,144.76791022,13.44165626
covid19,United States of America,2020.0,223838.0,3127.0,-64.80301538,17.95500624,h1n1,2009.0,340804.0,1150.0,145.61969651,15.82927563
covid19,United States of America,2020.0,223838.0,3127.0,-64.80301538,17.95500624,h1n1,2009.0,340804.0,1150.0,-66.47307604,18.22813055
covid19,United States of America,2020.0,223838.0,3127.0,-64.80301538,17.95500624,h1n1,2009.0,340804.0,1150.0,-112.4616737,45.6795472
covid19,United States of America,2020.0,223838.0,3127.0,-64.80301538,17.95500624,h1n1,2009.0,340804.0,1150.0,-64.80301538,17.95500624
covid19,Uruguay,2020.0,833.0,0.0,-56.01807053,-32.79951534,h1n1,2009.0,1458.0,6.0,-56.01807053,-32.79951534
covid19,Uzbekistan,2020.0,270.0,0.0,63.14001528,41.75554225,,,,,,
covid19,Venezuela (Bolivarian Republic of),2020.0,483.0,0.0,,,,,,,,
covid19,Viet Nam,2020.0,1696.0,0.0,,,h1n1,2009.0,822.0,0.0,,
covid19,Zambia,2020.0,17.0,0.0,27.77475946,-13.45824152,,,,,,
covid19,Zimbabwe,2020.0,13.0,2.0,29.8514412,-19.00420419,,,,,,
,"Bermuda, UKOT",,,,,,h1n1,2009.0,9.0,0.0,,
,Bolivia,,,,,,h1n1,2009.0,1200.0,0.0,-64.68538645,-16.70814787
,Bosnia and Hezegovina,,,,,,h1n1,2009.0,2.0,0.0,,
,"British Virgin Islands, UKOT",,,,,,h1n1,2009.0,11.0,0.0,,
,Cap Verde,,,,,,h1n1,2009.0,18.0,0.0,,
,"Cayman Islands, UKOT",,,,,,h1n1,2009.0,86.0,0.0,,
,Cook Island,,,,,,h1n1,2009.0,1.0,0.0,,
,Costa Rica*,,,,,,h1n1,2009.0,227.0,2.0,,
,Cote d'Ivoire,,,,,,h1n1,2009.0,12.0,0.0,,
,Czech Republic,,,,,,h1n1,2009.0,101.0,0.0,15.31240163,49.73341233
,"France, French Polynesia, FOC",,,,,,h1n1,2009.0,1.0,0.0,,
,"France, Martinique, FOC",,,,,,h1n1,2009.0,1.0,0.0,,
,Grand Total,,,,,,h1n1,2009.0,785800.0,3774.0,,
,GuatemalaÂ ,,,,,,h1n1,2009.0,1915.0,13.0,,
,Iran,,,,,,h1n1,2009.0,4.0,0.0,54.27407004,32.57503292
,"Iran, Islamic Republic",,,,,,h1n1,2009.0,1.0,0.0,,
,"Korea, Republic of",,,,,,h1n1,2009.0,1781.0,0.0,,
,Laos,,,,,,h1n1,2009.0,23.0,0.0,103.73772412,18.50217433
,Morocco *,,,,,,h1n1,2009.0,6.0,0.0,,
,Myanmar,,,,,,h1n1,2009.0,3.0,0.0,96.48843321,21.18566599
,"Netherlands, Curacao, OT",,,,,,h1n1,2009.0,1.0,0.0,,
,Palau,,,,,,h1n1,2009.0,2.0,0.0,134.40807966,7.28742784
,Russia,,,,,,h1n1,2009.0,59.0,0.0,96.68656112,61.98052209
,Samoa,,,,,,h1n1,2009.0,9.0,0.0,-172.16485064,-13.75324346
,Syria,,,,,,h1n1,2009.0,1.0,0.0,38.50788204,35.02547389
,The former Yugoslav Republic of Macedonia,,,,,,h1n1,2009.0,2.0,0.0,,
,"United Kingdom, Isle of Man, Crown Dependency",,,,,,h1n1,2009.0,1.0,0.0,,
,"United Kingdom, Jersey, Crown Dependency",,,,,,h1n1,2009.0,1.0,0.0,,
,United States of America*,,,,,,h1n1,2009.0,17855.0,44.0,,
,Vanuatu,,,,,,h1n1,2009.0,11.0,0.0,167.68644636,-16.22640909
,Venezuela,,,,,,h1n1,2009.0,1327.0,0.0,-66.18184123,7.12422421
,West Bank and Gaza Strip,,,,,,h1n1,2009.0,146.0,0.0,,
,Yemen,,,,,,h1n1,2009.0,50.0,0.0,47.58676189,15.90928005
,"Â Â Â Â France, New Caledonia, FOC",,,,,,h1n1,2009.0,12.0,0.0,,
,"Â Â Â Â French Polynesia, FOC",,,,,,h1n1,2009.0,11.0,0.0,,
,"Â Â Â Â Martinique, FOC",,,,,,h1n1,2009.0,12.0,0.0,,
,"Â Â Â Â Â French Polynesia, FOC",,,,,,h1n1,2009.0,4.0,0.0,,
,"Â Â Â Â Â Guadaloupe, FOC",,,,,,h1n1,2009.0,2.0,0.0,,
,"Â Â Â Â Â Guernsey, Crown Dependency",,,,,,h1n1,2009.0,17.0,0.0,,
,"Â Â Â Â Â Isle of Man, Crown Dependency",,,,,,h1n1,2009.0,8.0,0.0,,
,"Â Â Â Â Â Jersey, Crown Dependency",,,,,,h1n1,2009.0,51.0,0.0,,
,"Â Â Â Â Â Martinique, FOC",,,,,,h1n1,2009.0,3.0,0.0,,
,"Â Â Â Â Â Netherlands Antilles, CuraÃ§ao",,,,,,h1n1,2009.0,23.0,0.0,,
,"Â Â Â Â Â Netherlands Antilles, CuraÃ§ao *",,,,,,h1n1,2009.0,12.0,0.0,,
,"Â Â Â Â Â Netherlands Antilles, CuraÃ§ao **",,,,,,h1n1,2009.0,3.0,0.0,,
,"Â Â Â Â Â Netherlands Antilles, Sint Maarten",,,,,,h1n1,2009.0,26.0,0.0,,
,"Â Â Â Â Â Netherlands, Aruba",,,,,,h1n1,2009.0,10.0,0.0,,
,"Â Â Â Â Â New Caledonia, FOC",,,,,,h1n1,2009.0,12.0,0.0,,
,Â Â Â Â Â Puerto Rico,,,,,,h1n1,2009.0,18.0,0.0,,
,"Â Â Â Â Â Saint Martin, FOC",,,,,,h1n1,2009.0,1.0,0.0,,
,Â Â Â Â Â Virgin Islands,,,,,,h1n1,2009.0,1.0,0.0,,
